course,link,latitude,longitude
Bailey Park Disc Golf Course,https://www.pdga.com/course-directory/course/bailey-park-disc-golf-course,40.0492379,-91.0655164
Bailey Road Park,https://www.pdga.com/course-directory/course/bailey-road-park,35.4667587,-80.8413326
Baileys Harbor Disc Golf Course,https://www.pdga.com/course-directory/course/baileys-harbor-disc-golf-course,45.0548841,-87.1393929
Bainbridge High School,https://www.pdga.com/course-directory/course/bainbridge-high-school,30.8859474,-84.4810867
Baker Campground,https://www.pdga.com/course-directory/course/baker-campground,45.0182545,-93.6350915
Baker Disc Golf Course,https://www.pdga.com/course-directory/course/baker-disc-golf-course,44.791677,-117.836226
Baker High School,https://www.pdga.com/course-directory/course/baker-high-school,30.672078,-88.254994
Baker Lake Park Disc Golf Course,https://www.pdga.com/course-directory/course/baker-lake-park-disc-golf-course,41.3468641,-89.1138834
Baker Park,https://www.pdga.com/course-directory/course/baker-park-1,39.9113139,-85.3707895
Baker Park,https://www.pdga.com/course-directory/course/baker-park-2,37.5227734,-87.699977
Baker Park,https://www.pdga.com/course-directory/course/baker-park,41.2528,-89.9373
Bakers Disc Golf Course at Rock Creek State Park,https://www.pdga.com/course-directory/course/bakers-disc-golf-course,41.7583383,-92.836744
Bakerview Park,https://www.pdga.com/course-directory/course/bakerview-park,48.430436747723,-122.30015420106
Balaton Disc Golf Course,https://www.pdga.com/course-directory/course/balaton-disc-golf-course,44.234,-95.879
Bald Eagle Disc Golf Course,https://www.pdga.com/course-directory/course/bald-eagle-disc-golf-course,44.4528545,-92.2009157
Bald Mountain State Recreation Area,https://www.pdga.com/course-directory/course/bald-mountain,42.733505,-83.2443
Baldfoot Disc Golf Course,https://www.pdga.com/course-directory/course/baldfoot-disc-golf-course,48.286384457156,-116.57655816184
Baldridge Park,https://www.pdga.com/course-directory/course/baldridge-park,38.4649,-107.87933
Baldwin City Lake,https://www.pdga.com/course-directory/course/baldwin-city-lake,38.755647807559,-95.161184787747
Baldwin Wallace College Disc Golf Course,https://www.pdga.com/course-directory/course/baldwin-wallace-college-disc-golf-course,41.372942,-81.848842
Balgriffen Park,https://www.pdga.com/course-directory/course/balgriffen-park,NA,NA
Ballard Disc Golf Course,https://www.pdga.com/course-directory/course/ballard-disc-golf-course,34.248569,-88.768279
Ballinger City Park Disc Golf Course,https://www.pdga.com/course-directory/course/ballinger-city-park-disc-golf-course,31.7479811,-99.9489787
Ballou Park Disc Golf Course #1,https://www.pdga.com/course-directory/course/ballou-park-disc-golf-course-1,36.573664,-79.420992
Ballou Park Disc Golf Course #2,https://www.pdga.com/course-directory/course/ballou-park-disc-golf-course-2,36.575,-79.42428
Ballyknock,https://www.pdga.com/course-directory/course/ballyknock,38.490596815403,-79.343393564219
Baltic Heights Disc Golf,https://www.pdga.com/course-directory/course/baltic-heights-disc-golf,43.7635,-96.730933
Bamford Sports Complex,https://www.pdga.com/course-directory/course/bamford-sports-complex,26.071195,-80.269451
Band Shell Park,https://www.pdga.com/course-directory/course/band-shell-park,42.353427,-97.793351
Bandemer Park,https://www.pdga.com/course-directory/course/bandemer-park,42.30115,-83.74495
Bandimere Park Disc Golf Course,https://www.pdga.com/course-directory/course/bandimere-park-disc-golf-course,44.83465,-93.539094
Bandon City Park,https://www.pdga.com/course-directory/course/bandon-city-park,43.1135048,-124.4279478
Banks County Parks and Recreation,https://www.pdga.com/course-directory/course/banks-county-parks-and-recreation,34.3162819,-83.481483
Banner Creek Reservoir,https://www.pdga.com/course-directory/course/banner-creek-reservoir,39.461316,-95.779365
Bar Nunn Disc Golf Course,https://www.pdga.com/course-directory/course/bar-nunn-disc-golf-course,42.9236813,-106.3432749
Baraboo Lions Disc Golf Course,https://www.pdga.com/course-directory/course/baraboo-lions-disc-golf-course,43.4839,-89.7636
Barber Park,https://www.pdga.com/course-directory/course/barber-park,36.053156,-79.751989
Barboursville City Park,https://www.pdga.com/course-directory/course/barboursville-city-park,38.3942897,-82.2975389
Barclay College,https://www.pdga.com/course-directory/course/barclay-college,37.621439,-99.104606
Barfield Crescent Park,https://www.pdga.com/course-directory/course/barfield-crescent-park,35.781317,-86.413283
BarkEater Disc Golf at Osgood Pond,https://www.pdga.com/course-directory/course/barkeater,44.44703549167,-74.255973545534
Barnet Park,https://www.pdga.com/course-directory/course/barnet-park,35.27875,-77.640483
Barnett Park - North,https://www.pdga.com/course-directory/course/barnett-park-north,NA,NA
Barnett Park - Parkside,https://www.pdga.com/course-directory/course/barnett-park-parkside,NA,NA
Barnsley Gardens Resort,https://www.pdga.com/course-directory/course/barnsley-gardens-resort,34.301630485303,-84.986551097857
Barre Falls,https://www.pdga.com/course-directory/course/barre-falls,42.427967,-72.0238
Barsness Park Disc Golf Course,https://www.pdga.com/course-directory/course/barsness-park-disc-golf-course,45.641732709982,-95.382670879335
Barstow Park Disc Golf,https://www.pdga.com/course-directory/course/barstow-park-disc-golf,42.783629,-96.943636
Bartholomew Park,https://www.pdga.com/course-directory/course/bartholomew-park,30.301533,-97.691567
Bartlett Park,https://www.pdga.com/course-directory/course/bartlett-park,39.7518688,-94.817336
Bartlett Park Disc Golf Course,https://www.pdga.com/course-directory/course/bartlett-park-disc-golf-course-0,36.0567708,-118.927225
Base Camp Adventure Disc Golf Course,https://www.pdga.com/course-directory/course/base-camp-adventure-disc-golf-course,38.474125,-109.654109
Base Camp Outfitters Disc Golf,https://www.pdga.com/course-directory/course/base-camp-outfitters-disc-golf,43.668459427679,-72.802959580356
Basehor-Linwood Middle School,https://www.pdga.com/course-directory/course/basehor-linwood-middle-school,39.093666,-94.9482397
Basil Griffin Park,https://www.pdga.com/course-directory/course/basil-griffin-park,36.92052,-86.4425
Basil Marella Park,https://www.pdga.com/course-directory/course/basil-marella-park,43.234795389466,-77.677736792659
Bass Lake Camp Disc Golf Course,https://www.pdga.com/course-directory/course/bass-lake-camp-disc-golf-course,43.816968581375,-94.074380517006
Bassett Creek Park,https://www.pdga.com/course-directory/course/bassett-creek-park,45.012367,-93.352343
Bates Park,https://www.pdga.com/course-directory/course/bates-park,29.158908492397,-95.443682670593
Battle Creek Disc Golf Course at Prospect Park,https://www.pdga.com/course-directory/course/battle-creek-disc-golf-course-prospect-park,40.448637,-83.18337
Battle Lake Park,https://www.pdga.com/course-directory/course/battle-lake-park,46.285327,-95.723673
Battle Park,https://www.pdga.com/course-directory/course/battle-park,35.9633861,-77.799629
Battle Point Park,https://www.pdga.com/course-directory/course/battle-point,47.6621,-122.5774
Battleground Disc Golf Course,https://www.pdga.com/course-directory/course/battleground-disc-golf-course,39.1553882,-80.047829
Baughman-Belatti Park Disc Golf Course,https://www.pdga.com/course-directory/course/baughman-belatti-park-disc-golf-course,44.007661290495,-97.093190669999
Bay Memorial Park,https://www.pdga.com/course-directory/course/bay-memorial-park,30.1650364,-85.6719411
Bay Oaks Disc Golf Course,https://www.pdga.com/course-directory/course/bay-oaks-disc-golf-course,26.450076,-81.940946
Bay Street Park Disc Golf Course,https://www.pdga.com/course-directory/course/bay-street-park-disc-golf-course,NA,NA
Baylor Park,https://www.pdga.com/course-directory/course/baylor-park,44.809792,-93.941807
Bayou Bend Disc Golf Course,https://www.pdga.com/course-directory/course/bayou-bend-disc-golf-course,29.67568,-95.126708
Bayville Farms Park,https://www.pdga.com/course-directory/course/bayville-park,36.900381194755,-76.12049732347
Beachfront Park Disc Golf Course,https://www.pdga.com/course-directory/course/beachfront-park-disc-golf-course,41.748646,-124.196213
Beacon Glades,https://www.pdga.com/course-directory/course/beacon-glades,41.48865,-73.965232
Beacon Hill Park Disc Golf,https://www.pdga.com/course-directory/course/beacon-hill-park-disc-golf,40.453645112542,-111.80054962635
Beacon Hollow Disc Golf Course,https://www.pdga.com/course-directory/course/beacon-hollow-disc-golf-course,42.7570964,-95.5721131
Beal Park Disc Golf Course,https://www.pdga.com/course-directory/course/beal-park,31.9690241,-102.1379052
Beal Slough Disc Golf Course,https://www.pdga.com/course-directory/course/beal-slough-disc-golf-course,40.741806750315,-96.635093908189
Beale's Treasure Disc Golf Course,https://www.pdga.com/course-directory/course/beales-treasure-disc-golf-course,NA,NA
Bear Basin Disc Golf Course,https://www.pdga.com/course-directory/course/bear-basin-discgolfcourse,44.931394,-116.142292
Bear Branch Sportsfield Park,https://www.pdga.com/course-directory/course/bear-branch-sportsfield-park,30.190775,-95.494907
Bear Cave Park,https://www.pdga.com/course-directory/course/bear-cave-park,43.858869,-92.498789
Bear Creek Baptist Church,https://www.pdga.com/course-directory/course/bear-creek-baptist-church,32.556766,-96.855241
Bear Creek Disc and Golf,https://www.pdga.com/course-directory/course/bear-creek-disc-and-golf,42.304232625541,-122.84973630463
Bear Creek Disc Golf - Birdie,https://www.pdga.com/course-directory/course/bear-creek-disc-golf-birdie,40.4765045,-75.6255673
Bear Creek Disc Golf Course,https://www.pdga.com/course-directory/course/bear-creek-disc-golf-course,35.432331920499,-79.593967022298
Bear Creek Disc Golf Course,https://www.pdga.com/course-directory/course/bear-creek-disc-golf-course-0,48.4592008,-120.1317455
Bear Creek Park,https://www.pdga.com/course-directory/course/bear-creek-park,43.5837162,-116.4024284
Bear Creek Resort,https://www.pdga.com/course-directory/course/bear-creek-resort,47.7637829,-115.4665554
Bear Hollow,https://www.pdga.com/course-directory/course/bear-hollow,36.9538914,-92.6720215
Bear Lake Reserve Disc Golf Course,https://www.pdga.com/course-directory/course/bear-lake-reserve-disc-golf-course,35.2363375,-83.0792504
Bear Mountain Disc Golf Course,https://www.pdga.com/course-directory/course/bear-mountain,39.4060536,-105.4786412
Bear Pen Park,https://www.pdga.com/course-directory/course/bear-pen-park,33.739643,-90.757322
Bearcat 6 Disc Golf Course,https://www.pdga.com/course-directory/course/bearcat-disc-golf-course-ii,37.6010942,-93.4063321
Bearcat Disc Golf at Rock Hill High School,https://www.pdga.com/course-directory/course/bearcat-disc-golf-rock-hill-high-school,34.9046368,-80.9790247
Beardstown Disc Golf Course,https://www.pdga.com/course-directory/course/beardstown-disc-golf-course,40.009274,-90.416634
Bearskin Creek at Dickerson Park,https://www.pdga.com/course-directory/course/bearskin-creek-dickerson-park,34.9878,-80.5594
Beattie Park,https://www.pdga.com/course-directory/course/beattie-park,34.632984,-120.443206
Beatty Park Disc Golf Course,https://www.pdga.com/course-directory/course/beatty-park-disc-golf-course,40.351216,-80.62385
Beatty's Ford Park,https://www.pdga.com/course-directory/course/beattys-ford-park,35.481278,-80.957611
Beau Pre DiscGolfPark,https://www.pdga.com/course-directory/course/beau-pre-golf-course,40.963187,-124.096499
Beaufort County Community College Disc Golf Course,https://www.pdga.com/course-directory/course/beaufort-county-community-college-disc-golf-course,35.6013118,-77.1231236
Beaver Branch,https://www.pdga.com/course-directory/course/beaver-branch,39.405273394883,-75.654827356339
Beaver Brook Disc Golf Course,https://www.pdga.com/course-directory/course/beaver-brook-disc-golf-course,44.290966,-70.073141
Beaver City Disc Golf Course,https://www.pdga.com/course-directory/course/beaver-city-disc-golf-course,40.135308,-99.8333
Beaver Creek Mini Disc Golf Course,https://www.pdga.com/course-directory/course/beaver-creek-mini-disc-golf-course,39.972251,-76.151515
Beaver Creek Resort,https://www.pdga.com/course-directory/course/beaver-creek-resort,39.632018290016,-106.52631613769
Beaver Dick Disc Golf Course,https://www.pdga.com/course-directory/course/beaver-dick-disc-golf-course,43.8262972,-111.9058316
Beaver Island State Park,https://www.pdga.com/course-directory/course/beaver-island-state-park,42.964496,-78.966204
Beaver Meadows Disc Golf Course,https://www.pdga.com/course-directory/course/beaver-meadows-dgc,42.5850069,-92.7905768
Beaver Meadows Resort Ranch,https://www.pdga.com/course-directory/course/beaver-meadows-resort-ranch,40.841853,-105.651925
Beaver Mountain,https://www.pdga.com/course-directory/course/beaver-mountain,41.969646350538,-111.54139995575
Beaver Ranch - Bluebird Putting Course,https://www.pdga.com/course-directory/course/beaver-ranch-bluebird-putting-course,39.508608,-105.299
Beaver Ranch - Conifer,https://www.pdga.com/course-directory/course/beaver-ranch-conifer,39.508608,-105.299
Beaver Tail Disc Golf,https://www.pdga.com/course-directory/course/beaver-tail-disc-golf,40.9448634,-87.5356283
Beaverfork Disc Golf Course,https://www.pdga.com/course-directory/course/beaverfork-disc-golf-course,NA,NA
Becker City Park,https://www.pdga.com/course-directory/course/becker-city-park,45.417912,-93.872248
Beckley Hill Disc Golf Course,https://www.pdga.com/course-directory/course/beckley-hill-disc-golf-course,44.217649,-72.5108864
Becky Zallek Disc Golf Course,https://www.pdga.com/course-directory/course/becky-zallek-dgc,41.6156927,-93.6330675
Bedford School District Disc Golf Course,https://www.pdga.com/course-directory/course/bedford-school-district-disc-golf-course,40.016062,-78.499042
Bedford YMCA,https://www.pdga.com/course-directory/course/bedford-ymca,37.3395308,-79.5611814
Bedrock Disc Golf - Deadwood Course at Otis Park,https://www.pdga.com/course-directory/course/bedrock-disc-golf-course-0,38.8596914,-86.4554156
Beech Fork State Park Disc Golf Course,https://www.pdga.com/course-directory/course/beech-fork-state-park-disc-golf-course,38.307949,-82.3464359
Beech Mountain Resort Disc Golf,https://www.pdga.com/course-directory/course/beech-mountain-resort-disc-golf,36.19498,-81.878968
Beerburg Brewery,https://www.pdga.com/course-directory/course/beerburg-brewery,30.2350332,-98.005008900000007
Begg Park,https://www.pdga.com/course-directory/course/begg-park,42.325,-85.264
